-0.238804953870835	-0.595283432619664	-0.416499018939394
-0.25722103987724	-0.597876818382295	-0.416499018939394
-0.270183910184667	-0.594549937807424	-0.416499018939394
-0.283027213103526	-0.590811606913466	-0.416499018939394
-0.295851483142121	-0.586955990126643	-0.416499018939394
-0.308455671134358	-0.582394880918869	-0.416499018939394
-0.32104156163852	-0.577721017509093	-0.416499018939394
-0.33345477388785	-0.572516104202207	-0.416499018939394
-0.345866285072376	-0.567210696936694	-0.416499018939394
-0.35808432797511	-0.561299026681629	-0.416499018939394
-0.370160949284141	-0.555060789903253	-0.416499018939394
-0.382011136386352	-0.548456174882028	-0.416499018939394
-0.39370769188125	-0.541602978698423	-0.416499018939394
-0.4051552206687	-0.534346848838061	-0.416499018939394
-0.416442652263176	-0.526831676277964	-0.416499018939394
-0.427409889471705	-0.518798418318397	-0.416499018939394
-0.43821702948726	-0.510506117659095	-0.416499018939394
-0.448864072309841	-0.501954774300057	-0.416499018939394
-0.459190920746474	-0.492885345541551	-0.416499018939394
-0.469357671990134	-0.483556874083309	-0.416499018939394
-0.479204228847846	-0.473710317225596	-0.416499018939394
-0.488791743005823	-0.46370366317491	-0.416499018939394
-0.498077518926609	-0.453510524637936	-0.416499018939394
-0.506883234873429	-0.44302069272041	-0.416499018939394
-0.515222901182139	-0.432242826286089	-0.416499018939394
-0.523336192595704	-0.421325052472367	-0.416499018939394
-0.531030374401539	-0.410148254676057	-0.416499018939394
-0.53839898131234	-0.398770240528733	-0.416499018939394
-0.545466986002112	-0.387206443991719	-0.416499018939394
-0.552187448440475	-0.375427854530807	-0.416499018939394
-0.558560368627428	-0.363434472145997	-0.416499018939394
-0.564453202891052	-0.35120478796034	-0.416499018939394
-0.570213493482755	-0.338953594897734	-0.416499018939394
-0.575344458224427	-0.326494679921682	-0.416499018939394
-0.580342879294178	-0.31401425606868	-0.416499018939394
-0.584960365602953	-0.301419216820481	-0.416499018939394
-0.589101119202209	-0.288694016310145	-0.416499018939394
-0.592919990265656	-0.275863783261539	-0.416499018939394
-0.596473026566514	-0.262973323432867	-0.416499018939394
-0.59916047662722	-0.249818179187544	-0.416499018939394
-0.594493439678692	-0.238700168897658	-0.416499018939394
-0.580930751131582	-0.239957588575784	-0.416499018939394
-0.567844840229755	-0.242851615972848	-0.416499018939394
-0.554892711148599	-0.246244686966416	-0.416499018939394
-0.542127661098241	-0.250256306067733	-0.416499018939394
-0.529443627755268	-0.254534313750453	-0.416499018939394
-0.516870097384017	-0.259284343731149	-0.416499018939394
-0.504443894853206	-0.264468238321076	-0.416499018939394
-0.492138480468409	-0.270043055392604	-0.416499018939394
-0.479908796282751	-0.275935889656228	-0.416499018939394
-0.467843816256642	-0.282192962426045	-0.416499018939394
-0.456065226795729	-0.288913424864408	-0.416499018939394
-0.444473837285086	-0.295936783184998	-0.416499018939394
-0.433026308497635	-0.303192913045361	-0.416499018939394
-0.421898974096133	-0.310967128305193	-0.416499018939394
-0.410931736887604	-0.31900038626476	-0.416499018939394
-0.400124596872048	-0.327292686924063	-0.416499018939394
-0.389637651242441	-0.336103072982835	-0.416499018939394
-0.379310802805807	-0.345172501741343	-0.416499018939394
-0.369144051562148	-0.354500973199585	-0.416499018939394
-0.359297494704436	-0.364347530057296	-0.416499018939394
-0.349709980546459	-0.374354184107982	-0.416499018939394
-0.340381509088217	-0.384520935351642	-0.416499018939394
-0.331571123029444	-0.39500788098125	-0.416499018939394
-0.323019779670407	-0.405654923803831	-0.416499018939394
-0.314727479011104	-0.416462063819386	-0.416499018939394
-0.306953263751272	-0.427589398220889	-0.416499018939394
-0.299438091191175	-0.438876829815365	-0.416499018939394
-0.292181961330812	-0.450324358602815	-0.416499018939394
-0.285443916869919	-0.462092081776214	-0.416499018939394
-0.278891891204261	-0.473974770887613	-0.416499018939394
-0.272750665851581	-0.486111348555022	-0.416499018939394
-0.267106222677013	-0.498434139258928	-0.416499018939394
-0.261726866846286	-0.510799947716731	-0.416499018939394
-0.256728445776535	-0.523280371569732	-0.416499018939394
-0.252275730771911	-0.535916837466975	-0.416499018939394
-0.248006951591881	-0.548606574338275	-0.416499018939394
-0.244532269566035	-0.561545459772067	-0.416499018939394
-0.241215008253911	-0.574509891070944	-0.416499018939394
-0.238742406052054	-0.587716988060894	-0.416499018939394
-0.244672912368758	-0.586900634765488	-0.297499299242424
-0.260377838209122	-0.59245423834388	-0.297499299242424
-0.27309430934295	-0.589705159798101	-0.297499299242424
-0.285648190830275	-0.58637235595037	-0.297499299242424
-0.298116643045955	-0.582705841481574	-0.297499299242424
-0.310438889442743	-0.57862262188449	-0.297499299242424
-0.3227317141476	-0.574363367388007	-0.297499299242424
-0.334820193521134	-0.569495594478078	-0.297499299242424
-0.346867136948078	-0.564371865532391	-0.297499299242424
-0.358818010242155	-0.558981482881485	-0.297499299242424
-0.370634241071395	-0.553086753105764	-0.297499299242424
-0.382374161528123	-0.547068550553627	-0.297499299242424
-0.393765519240778	-0.540486361634367	-0.297499299242424
-0.405005137155973	-0.53365865256537	-0.297499299242424
-0.416000430583951	-0.526435618171772	-0.297499299242424
-0.426835626818954	-0.518953541078438	-0.297499299242424
